config_id,sweep,sweep_value,num_nodes,num_slots,num_irs_elements,num_codebook_states,policy,slot,tx_mean_padded,total_tx_mean_padded,decision_preview_calls_mean_padded,tie_candidates_mean_padded
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,2,4.043333333333333,49.776666666666664,4.8933333333333335,5.1
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,3,0.22,49.99666666666667,2.24,2.24
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,4,0.0033333333333333335,50.0,0.03,0.03
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,5,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,6,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,7,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,8,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,9,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,10,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Greedy IRS,1,45.733333333333334,45.733333333333334,32.0,32.0
C32,C,32,50,10,64,32,Greedy IRS,2,4.043333333333333,49.776666666666664,32.0,32.0
C32,C,32,50,10,64,32,Greedy IRS,3,0.22,49.99666666666667,6.4,6.4
C32,C,32,50,10,64,32,Greedy IRS,4,0.0033333333333333335,50.0,0.10666666666666667,0.10666666666666667
C32,C,32,50,10,64,32,Greedy IRS,5,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Greedy IRS,6,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Greedy IRS,7,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Greedy IRS,8,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Greedy IRS,9,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Greedy IRS,10,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,1,40.86,40.86,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,2,5.76,46.62,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,3,1.8433333333333333,48.46333333333333,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,4,0.7266666666666667,49.19,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,5,0.36,49.55,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,6,0.22,49.77,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,7,0.08333333333333333,49.85333333333333,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,8,0.056666666666666664,49.91,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,9,0.023333333333333334,49.93333333333333,0.0,0.0
C32,C,32,50,10,64,32,Random IRS,10,0.016666666666666666,49.95,0.0,0.0
C32,C,32,50,10,64,32,No IRS,1,39.21666666666667,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,2,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,3,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,4,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,5,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,6,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,7,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,8,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,9,0.0,39.21666666666667,0.0,0.0
C32,C,32,50,10,64,32,No IRS,10,0.0,39.21666666666667,0.0,0.0
