run_seed,episode_index,episode_seed,channel_rho,csi_delay_slots,slot_idx,remaining_before,seed_indices,selected_indices,feedbacks,preview_calls,oracle_index,seed_best_index,selected_best_index,confirmed_index,oracle_tx,seed_best_current_tx,selected_best_current_tx,confirmed_current_tx,actual_success,scheduled,failed,missed,true_opportunities,pool_gap,selection_gap,confirmation_gap,invitation_gap,total_gap,primary_gap_type,oracle_in_seed,oracle_in_selected,confirmed_is_oracle,seed_best_in_selected,selected_best_confirmed,stale_confirmed_tx,stale_confirmed_power,coverage_marginal_fraction,coverage_overlap_fraction,episode_done,total_tx_after_slot
3026,79,98663107,0.7,1,1,15,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[12,3,15]","[{""irs"":12,""tx"":15.0,""score"":0.283123686,""power"":0.337526285},{""irs"":3,""tx"":13.0,""score"":0.24546717,""power"":0.290656599},{""irs"":15,""tx"":12.0,""score"":0.230475831,""power"":0.190483382}]",16,7,7,12,12,15,15,15,15,13,13,0,2,15,0,0,0,2,2,invitation,1,0,0,0,1,13,0.4657573859126557,0.09333333333333334,0.6388888888888888,0,48
3026,79,98663107,0.7,1,2,2,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[15,0,9]","[{""irs"":15,""tx"":2.0,""score"":0.016844388,""power"":0.463112256},{""irs"":0,""tx"":2.0,""score"":0.016844388,""power"":0.463112256},{""irs"":9,""tx"":1.0,""score"":0.008063299,""power"":0.238734047}]",16,4,4,15,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,none,1,0,0,0,0,2,0.13036099620260255,0.013333333333333334,0.6666666666666666,1,50
3026,80,1138344185,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[4,9,0]","[{""irs"":4,""tx"":42.0,""score"":0.824736704,""power"":0.305265932},{""irs"":9,""tx"":37.0,""score"":0.723967561,""power"":0.320648779},{""irs"":0,""tx"":39.0,""score"":0.76410216,""power"":0.317956808}]",16,1,1,4,4,43,43,42,42,41,47,6,1,42,0,1,0,1,2,invitation,1,0,0,0,1,47,0.2728010820061792,0.3333333333333333,0.6444444444444445,0,41
3026,80,1138344185,0.7,1,1,9,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[5,14,13]","[{""irs"":5,""tx"":7.0,""score"":0.12095845,""power"":0.380831015},{""irs"":14,""tx"":6.0,""score"":0.102710988,""power"":0.345780252},{""irs"":13,""tx"":8.0,""score"":0.144174038,""power"":0.316519263}]",16,12,12,13,13,8,8,8,8,7,7,0,1,8,0,0,0,1,1,invitation,1,0,0,0,1,7,0.571728994136998,0.06,0.6666666666666666,0,48
3026,80,1138344185,0.7,1,2,2,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[9,2,13]","[{""irs"":9,""tx"":1.0,""score"":0.007750557,""power"":0.244988871},{""irs"":2,""tx"":1.0,""score"":0.013406826,""power"":0.131863497},{""irs"":13,""tx"":2.0,""score"":0.022568121,""power"":0.348637584}]",16,1,3,13,13,2,2,2,2,1,1,0,1,2,0,0,0,1,1,invitation,0,0,0,0,1,1,0.47374446535304077,0.013333333333333334,0.3333333333333333,0,49
3026,80,1138344185,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[1,12,3]","[{""irs"":1,""tx"":1.0,""score"":0.016138327,""power"":0.07723347},{""irs"":12,""tx"":1.0,""score"":0.016351278,""power"":0.072974451},{""irs"":3,""tx"":1.0,""score"":0.01807186,""power"":0.038562817}]",16,3,3,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,1,1,1,1,1,0.2718316153025135,0.006666666666666667,0.6666666666666666,1,50
3026,81,1589463687,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[3,1,6]","[{""irs"":3,""tx"":41.0,""score"":0.800538892,""power"":0.389222153},{""irs"":1,""tx"":40.0,""score"":0.782249823,""power"":0.355003558},{""irs"":6,""tx"":37.0,""score"":0.723355334,""power"":0.332893331}]",16,12,12,3,3,45,45,41,41,37,46,9,4,41,0,4,0,4,8,invitation,1,0,0,0,1,46,0.28557593416755345,0.32,0.6518518518518519,0,37
3026,81,1589463687,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[12,1,14]","[{""irs"":12,""tx"":10.0,""score"":0.182806761,""power"":0.343864791},{""irs"":1,""tx"":10.0,""score"":0.181454023,""power"":0.370919546},{""irs"":14,""tx"":11.0,""score"":0.203739084,""power"":0.32521832}]",16,6,4,14,14,12,12,11,11,8,10,2,3,11,0,1,0,3,4,invitation,0,0,0,0,1,10,0.4503633411149918,0.08,0.6363636363636364,0,45
3026,81,1589463687,0.7,1,2,5,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[3,4,2]","[{""irs"":3,""tx"":4.0,""score"":0.06590727,""power"":0.281854609},{""irs"":4,""tx"":3.0,""score"":0.048367642,""power"":0.232647181},{""irs"":2,""tx"":4.0,""score"":0.06589097,""power"":0.282180615}]",16,6,6,3,3,5,5,4,4,4,5,1,0,4,0,1,0,0,1,selection,1,0,0,0,1,5,0.4804848381309174,0.03333333333333333,0.6666666666666666,0,49
3026,81,1589463687,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[6,12,5]","[{""irs"":6,""tx"":1.0,""score"":-0.012541034,""power"":0.65082069},{""irs"":12,""tx"":1.0,""score"":-0.025441976,""power"":0.90883953},{""irs"":5,""tx"":0.0,""score"":0.0,""power"":0.0}]",16,3,3,6,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,confirmation,1,0,0,0,0,0,0.0,0.006666666666666667,0.0,0,49
3026,81,1589463687,0.7,1,4,1,"[4,5,6,7,8,10,11,12,13,15,0,1,2]","[13,7,2]","[{""irs"":13,""tx"":0.0,""score"":0.0,""power"":0.0},{""irs"":7,""tx"":1.0,""score"":-0.011387423,""power"":0.627748477},{""irs"":2,""tx"":1.0,""score"":-0.029155101,""power"":0.983102023}]",16,4,4,7,13,1,1,1,0,0,1,1,0,0,0,0,1,0,1,confirmation,1,0,0,0,0,1,0.32577229825738113,0.006666666666666667,0.6666666666666666,0,49
3026,81,1589463687,0.7,1,5,1,"[5,6,7,8,9,11,12,13,14,0,1,2,3]","[6,7,12]","[{""irs"":6,""tx"":1.0,""score"":0.008583882,""power"":0.228322374},{""irs"":7,""tx"":1.0,""score"":0.009354437,""power"":0.212911269},{""irs"":12,""tx"":1.0,""score"":0.012685525,""power"":0.146289509}]",16,3,3,12,12,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,0,0,0,1,1,0.7542573795662869,0.006666666666666667,0.6666666666666666,1,50
3026,82,1929646932,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[14,3,1]","[{""irs"":14,""tx"":41.0,""score"":0.805078152,""power"":0.298436961},{""irs"":3,""tx"":45.0,""score"":0.885491794,""power"":0.290164123},{""irs"":1,""tx"":40.0,""score"":0.787685535,""power"":0.246289308}]",16,3,3,3,3,45,45,45,45,37,41,4,8,45,0,0,0,8,8,invitation,1,1,1,1,1,41,0.26619844764556916,0.3133333333333333,0.6260162601626016,0,37
3026,82,1929646932,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[7,15,8]","[{""irs"":7,""tx"":7.0,""score"":0.125587364,""power"":0.28825273},{""irs"":15,""tx"":12.0,""score"":0.217441962,""power"":0.451160767},{""irs"":8,""tx"":9.0,""score"":0.166556444,""power"":0.268871117}]",16,0,15,15,15,12,12,12,12,10,10,0,2,12,0,0,0,2,2,invitation,0,0,0,1,1,10,0.4411138637958733,0.08,0.6,0,47
3026,82,1929646932,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[2,13,14]","[{""irs"":2,""tx"":2.0,""score"":0.01664985,""power"":0.467002994},{""irs"":13,""tx"":1.0,""score"":-0.028783662,""power"":0.975673242},{""irs"":14,""tx"":1.0,""score"":-0.012060167,""power"":0.641203345}]",16,11,11,2,2,3,3,2,2,2,3,1,0,2,0,1,0,0,1,selection,1,0,0,0,1,3,0.726572616416005,0.02,0.6666666666666666,0,49
3026,82,1929646932,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[1,3,12]","[{""irs"":1,""tx"":1.0,""score"":0.012237935,""power"":0.155241295},{""irs"":3,""tx"":0.0,""score"":0.0,""power"":0.0},{""irs"":12,""tx"":1.0,""score"":0.011924952,""power"":0.161500966}]",16,15,15,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,0,0,0,1,1,0.3387077470288585,0.006666666666666667,0.6666666666666666,1,50
3026,83,1667246034,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[2,4,11]","[{""irs"":2,""tx"":45.0,""score"":0.887295251,""power"":0.254094982},{""irs"":4,""tx"":43.0,""score"":0.846256332,""power"":0.274873377},{""irs"":11,""tx"":43.0,""score"":0.845339133,""power"":0.293217345}]",16,2,2,2,2,45,45,45,45,42,46,4,3,45,0,0,0,3,3,invitation,1,1,1,1,1,46,0.336773835249647,0.3333333333333333,0.637037037037037,0,42
3026,83,1667246034,0.7,1,1,8,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[14,13,9]","[{""irs"":14,""tx"":8.0,""score"":0.143618762,""power"":0.327624759},{""irs"":13,""tx"":6.0,""score"":0.110848927,""power"":0.183021469},{""irs"":9,""tx"":7.0,""score"":0.125895827,""power"":0.282083462}]",16,14,14,14,14,8,8,8,8,7,7,0,1,8,0,0,0,1,1,invitation,1,1,1,1,1,7,0.27903607627791244,0.04666666666666667,0.6666666666666666,0,49
3026,83,1667246034,0.7,1,2,1,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[3,11,14]","[{""irs"":3,""tx"":1.0,""score"":-0.004607271,""power"":0.492145426},{""irs"":11,""tx"":1.0,""score"":0.011555583,""power"":0.168888361},{""irs"":14,""tx"":1.0,""score"":0.008405253,""power"":0.231894955}]",16,1,4,11,11,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,0,0,0,0,1,1,0.22644026111701707,0.006666666666666667,0.6666666666666666,1,50
3026,84,2007186449,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[2,1,6]","[{""irs"":2,""tx"":40.0,""score"":0.784535547,""power"":0.309289086},{""irs"":1,""tx"":42.0,""score"":0.82400686,""power"":0.319862814},{""irs"":6,""tx"":38.0,""score"":0.744377781,""power"":0.312444396}]",16,3,3,1,1,45,45,42,42,37,44,7,5,42,0,3,0,5,8,invitation,1,0,0,0,1,44,0.27605266554625013,0.3333333333333333,0.6287878787878788,0,37
3026,84,2007186449,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[3,10,12]","[{""irs"":3,""tx"":11.0,""score"":0.207211675,""power"":0.25576651},{""irs"":10,""tx"":11.0,""score"":0.203749901,""power"":0.325001993},{""irs"":12,""tx"":8.0,""score"":0.144490185,""power"":0.310196295}]",16,13,13,3,3,13,13,11,11,10,12,2,1,11,0,2,0,1,3,selection,1,0,0,0,1,12,0.41750009104048097,0.08666666666666667,0.6388888888888888,0,47
3026,84,2007186449,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[13,6,14]","[{""irs"":13,""tx"":3.0,""score"":0.037247389,""power"":0.455052217},{""irs"":6,""tx"":2.0,""score"":0.029099452,""power"":0.218010975},{""irs"":14,""tx"":2.0,""score"":0.033021838,""power"":0.139563249}]",16,3,3,13,13,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,1,0,0,0,1,3,0.40207753938299834,0.02,0.6666666666666666,1,50
3026,85,1285834624,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[9,2,8]","[{""irs"":9,""tx"":41.0,""score"":0.803511066,""power"":0.329778697},{""irs"":2,""tx"":41.0,""score"":0.805495144,""power"":0.290097121},{""irs"":8,""tx"":44.0,""score"":0.864329178,""power"":0.31341645}]",16,8,8,8,8,44,44,44,44,38,43,5,6,44,0,0,0,6,6,invitation,1,1,1,1,1,43,0.27620190339097317,0.3333333333333333,0.6361874559548978,0,38
3026,85,1285834624,0.7,1,1,12,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[4,2,12]","[{""irs"":4,""tx"":8.0,""score"":0.143596474,""power"":0.328070535},{""irs"":2,""tx"":8.0,""score"":0.141721538,""power"":0.36556924},{""irs"":12,""tx"":9.0,""score"":0.159896333,""power"":0.40207335}]",16,6,1,12,12,12,11,9,9,8,9,1,1,9,1,2,0,1,4,selection,0,0,0,0,1,9,0.405492334721083,0.08,0.5962962962962962,0,46
3026,85,1285834624,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[6,9,15]","[{""irs"":6,""tx"":4.0,""score"":0.056318069,""power"":0.473638627},{""irs"":9,""tx"":3.0,""score"":0.037945429,""power"":0.441091437},{""irs"":15,""tx"":3.0,""score"":0.024075676,""power"":0.718486486}]",16,12,13,6,6,4,4,4,4,4,4,0,0,4,0,0,0,0,0,none,0,0,0,0,1,4,0.5245526307139675,0.02666666666666667,0.6666666666666666,1,50
3026,86,1762120080,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[1,4,3]","[{""irs"":1,""tx"":42.0,""score"":0.82200313,""power"":0.359937418},{""irs"":4,""tx"":38.0,""score"":0.744353832,""power"":0.312923361},{""irs"":3,""tx"":39.0,""score"":0.76257755,""power"":0.348449019}]",16,8,8,1,1,42,42,42,42,37,44,7,5,42,0,0,0,5,5,invitation,1,0,0,0,1,44,0.30614912592985166,0.32666666666666666,0.6279069767441859,0,37
3026,86,1762120080,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[7,10,14]","[{""irs"":7,""tx"":10.0,""score"":0.176962254,""power"":0.46075493},{""irs"":10,""tx"":10.0,""score"":0.180612817,""power"":0.387743664},{""irs"":14,""tx"":11.0,""score"":0.201652905,""power"":0.366941913}]",16,9,9,14,14,12,12,11,11,7,8,1,4,11,0,1,0,4,5,invitation,1,0,0,0,1,8,0.4274995274805894,0.08666666666666667,0.5833333333333334,0,44
3026,86,1762120080,0.7,1,2,6,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[13,0,15]","[{""irs"":13,""tx"":5.0,""score"":0.088205784,""power"":0.235884326},{""irs"":0,""tx"":3.0,""score"":0.041656105,""power"":0.366877895},{""irs"":15,""tx"":3.0,""score"":0.041656106,""power"":0.366877895}]",16,8,8,13,13,6,6,5,5,4,5,1,1,5,0,1,0,1,2,invitation,1,0,0,0,1,5,0.24390189091140982,0.04,0.6,0,48
3026,86,1762120080,0.7,1,3,2,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[12,7,10]","[{""irs"":12,""tx"":2.0,""score"":0.017189864,""power"":0.456202734},{""irs"":7,""tx"":1.0,""score"":0.001012072,""power"":0.379758581},{""irs"":10,""tx"":1.0,""score"":0.011298006,""power"":0.174039888}]",16,11,11,12,12,2,2,2,2,2,2,0,0,2,0,0,0,0,0,none,1,0,0,0,1,2,0.43950527898445485,0.013333333333333334,0.6666666666666666,1,50
3026,87,872699276,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[1,4,0]","[{""irs"":1,""tx"":43.0,""score"":0.846569461,""power"":0.268610798},{""irs"":4,""tx"":43.0,""score"":0.844931524,""power"":0.301369528},{""irs"":0,""tx"":41.0,""score"":0.805799034,""power"":0.284019338}]",16,7,7,1,1,46,46,43,43,41,47,6,2,43,0,3,0,2,5,selection,1,0,0,0,1,47,0.2641445913377409,0.32666666666666666,0.6524822695035462,0,41
3026,87,872699276,0.7,1,1,9,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[7,9,10]","[{""irs"":7,""tx"":8.0,""score"":0.144166313,""power"":0.316673754},{""irs"":9,""tx"":6.0,""score"":0.097055119,""power"":0.45889763},{""irs"":10,""tx"":8.0,""score"":0.141718183,""power"":0.365636347}]",16,6,7,7,7,8,8,8,8,8,9,1,0,8,0,0,0,0,0,none,0,0,0,1,1,9,0.36313488395678706,0.06,0.6666666666666666,0,49
3026,87,872699276,0.7,1,2,1,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[13,0,15]","[{""irs"":13,""tx"":0.0,""score"":1e-09,""power"":0.0},{""irs"":0,""tx"":1.0,""score"":0.007842079,""power"":0.24315844},{""irs"":15,""tx"":1.0,""score"":0.007842079,""power"":0.24315844}]",16,6,6,15,15,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,0,0,0,1,1,0.6552562355035417,0.006666666666666667,0.6666666666666666,1,50
3026,88,1060497157,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[13,8,3]","[{""irs"":13,""tx"":41.0,""score"":0.801668653,""power"":0.366626943},{""irs"":8,""tx"":40.0,""score"":0.784129513,""power"":0.317409757},{""irs"":3,""tx"":41.0,""score"":0.805104589,""power"":0.297908216}]",16,1,1,3,3,44,44,41,41,34,41,7,7,41,0,3,0,7,10,invitation,1,0,0,0,1,41,0.32686083859584447,0.32,0.6188540456833139,0,34
3026,88,1060497157,0.7,1,1,16,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[1,8,10]","[{""irs"":1,""tx"":14.0,""score"":0.269192769,""power"":0.216144621},{""irs"":8,""tx"":13.0,""score"":0.24382783,""power"":0.323443426},{""irs"":10,""tx"":14.0,""score"":0.262397145,""power"":0.352057115}]",16,3,3,1,1,16,16,14,14,12,13,1,2,14,0,2,0,2,4,invitation,1,0,0,0,1,13,0.3221606645004889,0.10666666666666667,0.5833333333333334,0,46
3026,88,1060497157,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[3,5,11]","[{""irs"":3,""tx"":2.0,""score"":0.029525233,""power"":0.209495344},{""irs"":5,""tx"":2.0,""score"":0.026887596,""power"":0.262248078},{""irs"":11,""tx"":2.0,""score"":0.016606907,""power"":0.467861874}]",16,12,15,3,3,4,3,2,2,2,4,2,0,2,1,1,0,0,2,selection,0,0,0,0,1,4,0.3076090796272368,0.02666666666666667,0.6666666666666666,0,48
3026,88,1060497157,0.7,1,3,2,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[12,14,1]","[{""irs"":12,""tx"":1.0,""score"":-0.004152926,""power"":0.483058536},{""irs"":14,""tx"":1.0,""score"":-0.005827003,""power"":0.516540058},{""irs"":1,""tx"":0.0,""score"":1e-09,""power"":0.0}]",16,10,10,12,1,2,2,1,0,0,1,1,0,0,0,1,1,0,2,selection,1,0,0,0,0,1,0.18500694803089618,0.013333333333333334,0.6666666666666666,0,48
3026,88,1060497157,0.7,1,4,2,"[4,5,6,7,8,10,11,12,13,15,0,1,2]","[10,11,13]","[{""irs"":10,""tx"":1.0,""score"":0.016614407,""power"":0.067711874},{""irs"":11,""tx"":1.0,""score"":0.014940807,""power"":0.101183876},{""irs"":13,""tx"":2.0,""score"":0.022187198,""power"":0.356256047}]",16,6,6,13,13,2,2,2,2,1,1,0,1,2,0,0,0,1,1,invitation,1,0,0,0,1,1,0.3500567483219707,0.013333333333333334,0.6666666666666666,0,49
3026,88,1060497157,0.7,1,5,1,"[5,6,7,8,9,11,12,13,14,0,1,2,3]","[9,6,0]","[{""irs"":9,""tx"":1.0,""score"":0.010288893,""power"":0.19422215},{""irs"":6,""tx"":1.0,""score"":0.0071278,""power"":0.257444001},{""irs"":0,""tx"":1.0,""score"":0.012464223,""power"":0.150715546}]",16,14,14,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,0,0,0,1,1,0.26990436245084354,0.006666666666666667,0.6666666666666666,1,50
3026,89,2139980395,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[1,0,2]","[{""irs"":1,""tx"":43.0,""score"":0.840923887,""power"":0.381522262},{""irs"":0,""tx"":38.0,""score"":0.742332139,""power"":0.353357215},{""irs"":2,""tx"":38.0,""score"":0.738645084,""power"":0.427098321}]",16,1,1,1,1,43,43,43,43,36,43,7,7,43,0,0,0,7,7,invitation,1,1,1,1,1,43,0.31636056294548576,0.32666666666666666,0.6201550387596899,0,36
3026,89,2139980395,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[8,5,4]","[{""irs"":8,""tx"":9.0,""score"":0.165007964,""power"":0.299840717},{""irs"":5,""tx"":13.0,""score"":0.24658327,""power"":0.268334615},{""irs"":4,""tx"":13.0,""score"":0.243746681,""power"":0.325066399}]",16,5,5,5,5,13,13,13,13,11,11,0,2,13,0,0,0,2,2,invitation,1,1,1,1,1,11,0.4271495457155504,0.09333333333333334,0.603030303030303,0,47
3026,89,2139980395,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[11,0,15]","[{""irs"":11,""tx"":3.0,""score"":0.044574445,""power"":0.308511111},{""irs"":0,""tx"":3.0,""score"":0.04977847,""power"":0.204430602},{""irs"":15,""tx"":3.0,""score"":0.04977847,""power"":0.204430602}]",16,9,9,0,15,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,1,0,0,0,0,3,0.4434887720952243,0.02,0.6666666666666666,1,50
3026,90,1855281435,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[9,0,4]","[{""irs"":9,""tx"":41.0,""score"":0.803471222,""power"":0.330575581},{""irs"":0,""tx"":43.0,""score"":0.842487272,""power"":0.350254577},{""irs"":4,""tx"":41.0,""score"":0.801145172,""power"":0.377096569}]",16,1,1,0,0,47,47,43,43,37,43,6,6,43,0,4,0,6,10,invitation,1,0,0,0,1,43,0.290101748869036,0.3333333333333333,0.6124031007751939,0,37
3026,90,1855281435,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[5,1,2]","[{""irs"":5,""tx"":9.0,""score"":0.162463821,""power"":0.350723572},{""irs"":1,""tx"":10.0,""score"":0.18899201,""power"":0.220159812},{""irs"":2,""tx"":11.0,""score"":0.199035808,""power"":0.419283868}]",16,11,7,2,2,11,11,11,11,9,11,2,2,11,0,0,0,2,2,invitation,0,0,0,0,1,11,0.34116209511438833,0.08666666666666667,0.6363636363636364,0,46
3026,90,1855281435,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[9,3,4]","[{""irs"":9,""tx"":2.0,""score"":0.031223057,""power"":0.175538878},{""irs"":3,""tx"":2.0,""score"":0.029635558,""power"":0.207288855},{""irs"":4,""tx"":3.0,""score"":0.042061491,""power"":0.358770205}]",16,14,14,4,4,4,4,3,3,2,3,1,1,3,0,1,0,1,2,invitation,1,0,0,0,1,3,0.6452249385868384,0.02666666666666667,0.6666666666666666,0,48
3026,90,1855281435,0.7,1,3,2,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[6,14,7]","[{""irs"":6,""tx"":1.0,""score"":0.006276832,""power"":0.274463365},{""irs"":14,""tx"":1.0,""score"":-0.012803099,""power"":0.656061988},{""irs"":7,""tx"":2.0,""score"":0.006526938,""power"":0.669461241}]",16,12,12,7,7,2,2,2,2,2,2,0,0,2,0,0,0,0,0,none,1,0,0,0,1,2,0.4162867941590557,0.013333333333333334,0.6666666666666666,1,50
3026,91,1993535756,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[9,4,0]","[{""irs"":9,""tx"":44.0,""score"":0.867868035,""power"":0.242639304},{""irs"":4,""tx"":43.0,""score"":0.846560054,""power"":0.268798929},{""irs"":0,""tx"":44.0,""score"":0.866541891,""power"":0.269162191}]",16,3,3,9,9,47,47,44,44,38,44,6,6,44,0,3,0,6,9,invitation,1,0,0,0,1,44,0.3013943841814491,0.3333333333333333,0.6210359408033826,0,38
3026,91,1993535756,0.7,1,1,12,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[3,15,12]","[{""irs"":3,""tx"":8.0,""score"":0.14869716,""power"":0.226056808},{""irs"":15,""tx"":10.0,""score"":0.188604294,""power"":0.227914134},{""irs"":12,""tx"":11.0,""score"":0.202408162,""power"":0.35183677}]",16,13,13,12,12,11,11,11,11,10,11,1,1,11,0,0,0,1,1,invitation,1,0,0,0,1,11,0.31948707613984806,0.08,0.6666666666666666,0,48
3026,91,1993535756,0.7,1,2,2,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[9,0,15]","[{""irs"":9,""tx"":1.0,""score"":-0.012501391,""power"":0.650027845},{""irs"":0,""tx"":2.0,""score"":0.010546905,""power"":0.589061918},{""irs"":15,""tx"":2.0,""score"":0.010546905,""power"":0.589061918}]",16,14,14,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,none,1,0,0,0,1,2,0.49399953828371046,0.013333333333333334,0.6666666666666666,1,50
3026,92,1121828211,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[11,7,9]","[{""irs"":11,""tx"":38.0,""score"":0.74353632,""power"":0.329273625},{""irs"":7,""tx"":37.0,""score"":0.723895395,""power"":0.322092117},{""irs"":9,""tx"":35.0,""score"":0.68578969,""power"":0.284206198}]",16,14,14,11,11,44,44,38,38,36,45,9,2,38,0,6,0,2,8,selection,1,0,0,0,1,45,0.35733014393955337,0.32666666666666666,0.6356589147286821,0,36
3026,92,1121828211,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[14,15,1]","[{""irs"":14,""tx"":10.0,""score"":0.183564768,""power"":0.328704634},{""irs"":15,""tx"":11.0,""score"":0.20117521,""power"":0.376495797},{""irs"":1,""tx"":12.0,""score"":0.219914354,""power"":0.401712935}]",16,13,13,1,1,13,13,12,12,10,10,0,2,12,0,1,0,2,3,invitation,1,0,0,0,1,10,0.3514468113021926,0.08666666666666667,0.6666666666666666,0,46
3026,92,1121828211,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[3,5,2]","[{""irs"":3,""tx"":2.0,""score"":0.030220802,""power"":0.195583967},{""irs"":5,""tx"":4.0,""score"":0.065996093,""power"":0.280078158},{""irs"":2,""tx"":2.0,""score"":0.033198947,""power"":0.136021089}]",16,12,5,5,5,4,4,4,4,4,4,0,0,4,0,0,0,0,0,none,0,0,0,1,1,4,0.3571860438806502,0.02666666666666667,0.6666666666666666,1,50
3026,93,1580661606,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[0,4,3]","[{""irs"":0,""tx"":39.0,""score"":0.766525292,""power"":0.269494173},{""irs"":4,""tx"":37.0,""score"":0.727130156,""power"":0.257396877},{""irs"":3,""tx"":39.0,""score"":0.76524683,""power"":0.295063417}]",16,14,14,0,0,42,42,39,39,36,42,6,3,39,0,3,0,3,6,invitation,1,0,0,0,1,42,0.3230673050713686,0.3333333333333333,0.6025938830816879,0,36
3026,93,1580661606,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[7,13,8]","[{""irs"":7,""tx"":10.0,""score"":0.179278649,""power"":0.41442703},{""irs"":13,""tx"":9.0,""score"":0.156831706,""power"":0.46336589},{""irs"":8,""tx"":12.0,""score"":0.221567775,""power"":0.368644519}]",16,3,3,8,8,13,13,12,12,8,9,1,4,12,0,1,0,4,5,invitation,1,0,0,0,1,9,0.35494618701112646,0.07333333333333333,0.6333333333333333,0,44
3026,93,1580661606,0.7,1,2,6,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[0,15,3]","[{""irs"":0,""tx"":6.0,""score"":0.108058789,""power"":0.238824227},{""irs"":15,""tx"":6.0,""score"":0.108058789,""power"":0.238824227},{""irs"":3,""tx"":6.0,""score"":0.111726915,""power"":0.165461715}]",16,3,3,3,3,6,6,6,6,5,5,0,1,6,0,0,0,1,1,invitation,1,1,1,1,1,5,0.4597161713248954,0.03333333333333333,0.6666666666666666,0,49
