label,role,source_file,policy,scenario_key,channel_rho,csi_delay_slots,episodes,num_seeds,success_mean,perfect_rate,slots_mean,failed_nodes_mean,missed_opportunities_mean,failed_plus_missed_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,scheduled_nodes_mean,adaptive_sparse_expansion_rate,slots_delta_vs_rotating_b8,failed_delta_vs_rotating_b8,missed_delta_vs_rotating_b8,preview_delta_vs_rotating_b8,gap_delta_vs_rotating_b8
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.9, delay=2",0.9,2,200,2,50.0,100.0,3.53,0.535,1.695,2.23,51.695,11.694444444444445,15.364952380952381,0.6403849206349207,50.535,0.8412380952380952,-0.11000000000000032,-1.1272222222222221,1.003888888888889,7.364952380952381,-0.13784391534391527
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.9, delay=3",0.9,3,200,2,50.0,100.0,3.7,0.595,1.81,2.4050000000000002,51.81,12.136309523809523,15.385142857142855,0.6405357142857143,50.595,0.8462857142857143,-0.023333333333332984,-1.1227777777777779,1.09,7.385142857142855,-0.14050044091710745
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.98, delay=1",0.98,1,200,2,49.99,99.0,3.26,0.325,0.565,0.8899999999999999,50.555,7.213492063492062,15.315285714285714,0.3714146825396826,50.315,0.8288214285714285,0.16222222222222182,-0.3694444444444444,0.3094444444444444,7.315285714285714,-0.15913822751322748
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.98, delay=2",0.98,2,200,2,49.985,98.5,3.6,0.505,0.685,1.19,50.67,9.274801587301587,15.345682539682539,0.3978611111111111,50.49,0.8364206349206349,0.38555555555555543,-0.29833333333333334,0.38277777777777783,7.345682539682539,-0.1497288359788359
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.98, delay=3",0.98,3,200,2,49.975,97.5,3.67,0.56,0.685,1.245,50.66,9.937896825396825,15.34513492063492,0.3998988095238095,50.535,0.8362837301587301,0.3966666666666665,-0.2977777777777777,0.36611111111111116,7.345134920634919,-0.15217129629629622
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.7, delay=1",0.7,1,900,3,50.0,100.0,3.19,0.49333333333333335,1.5844444444444445,2.077777777777778,51.58444444444444,11.890388007054673,16.0,0.6667072310405643,50.49333333333333,0.0,-0.21111111111111125,-1.1888888888888889,0.8155555555555557,8.0,-0.18874911816578488
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.7, delay=2",0.7,2,900,3,50.0,100.0,3.46,0.5233333333333333,1.9477777777777778,2.471111111111111,51.94777777777778,11.982936507936506,16.0,0.7044960317460317,50.52333333333333,0.0,-0.0955555555555554,-1.1755555555555555,1.0,8.0,-0.16365476190476203
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.7, delay=3",0.7,3,900,3,50.0,100.0,3.5944444444444446,0.5155555555555555,2.1044444444444443,2.62,52.10444444444445,11.468650793650793,16.0,0.704314814814815,50.51555555555556,0.0,0.012222222222222356,-1.1733333333333333,1.0999999999999999,8.0,-0.16390784832451477
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.9, delay=1",0.9,1,900,3,50.0,100.0,3.2022222222222223,0.4811111111111111,1.1844444444444444,1.6655555555555555,51.184444444444445,10.949382716049383,16.0,0.5298924162257496,50.48111111111111,0.0,-0.1677777777777778,-0.95,0.611111111111111,8.0,-0.22319620811287477
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.9, delay=2",0.9,2,900,3,49.99888888888889,99.8888888888889,3.4755555555555557,0.5655555555555556,1.461111111111111,2.0266666666666664,51.46,11.65595238095238,16.0,0.5715793650793651,50.56444444444445,0.0,-0.1644444444444444,-1.0966666666666667,0.7699999999999999,8.0,-0.20664947089947083
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.9, delay=3",0.9,3,900,3,49.99777777777778,99.77777777777777,3.617777777777778,0.6044444444444445,1.57,2.1744444444444446,51.56777777777778,11.803042328042327,16.0,0.5740291005291005,50.602222222222224,0.0,-0.10555555555555518,-1.1133333333333333,0.8500000000000001,8.0,-0.20700705467372127
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.98, delay=1",0.98,1,900,3,49.99777777777778,99.77777777777777,3.1277777777777778,0.27666666666666667,0.54,0.8166666666666667,50.53777777777778,6.3542768959435625,16.0,0.33774338624338623,50.27444444444444,0.0,0.029999999999999805,-0.41777777777777775,0.2844444444444445,8.0,-0.19280952380952382
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.98, delay=2",0.98,2,900,3,49.995555555555555,99.55555555555556,3.316666666666667,0.3933333333333333,0.6166666666666667,1.01,50.61222222222222,7.869047619047619,16.0,0.35824029982363315,50.388888888888886,0.0,0.10222222222222221,-0.41000000000000003,0.31444444444444447,8.0,-0.18934964726631387
Sparse-TopK B=4 sm=3,reportable medium-cost baseline,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,"rho=0.98, delay=3",0.98,3,900,3,49.99111111111111,99.11111111111111,3.3966666666666665,0.44,0.6477777777777778,1.0877777777777777,50.638888888888886,8.206525573192241,16.0,0.3634219576719576,50.431111111111115,0.0,0.12333333333333307,-0.41777777777777775,0.3288888888888889,8.0,-0.18864814814814812
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.7, delay=1",0.7,1,900,3,50.0,100.0,3.111111111111111,0.49,1.3144444444444445,1.8044444444444445,51.31444444444445,12.220987654320986,16.0,0.5982354497354496,50.49,0.0,-0.29000000000000004,-1.1922222222222223,0.5455555555555557,8.0,-0.25722089947089954
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.7, delay=2",0.7,2,900,3,50.0,100.0,3.3377777777777777,0.5155555555555555,1.5811111111111111,2.0966666666666667,51.58111111111111,12.209523809523807,16.0,0.6207341269841269,50.51555555555556,0.0,-0.21777777777777763,-1.1833333333333333,0.6333333333333333,8.0,-0.24741666666666684
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.7, delay=3",0.7,3,900,3,50.0,100.0,3.4166666666666665,0.5166666666666667,1.6544444444444444,2.171111111111111,51.654444444444444,12.056084656084657,16.0,0.6197566137566137,50.516666666666666,0.0,-0.16555555555555568,-1.172222222222222,0.6499999999999999,8.0,-0.248466049382716
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.9, delay=1",0.9,1,900,3,50.0,100.0,3.1655555555555557,0.4577777777777778,1.1133333333333333,1.5711111111111111,51.11333333333334,10.685008818342151,16.0,0.5092014991181658,50.45777777777778,0.0,-0.20444444444444443,-0.9733333333333332,0.5399999999999999,8.0,-0.24388712522045852
