policy,run_idx,run_seed,episode_idx,episode_seed,slot,g_th,alpha_th,irs_index,tx_this_slot,total_tx,power_avg,reward,oracle_irs_index,oracle_tx_this_slot,irs_matches_oracle,oracle_tx_gap,termination_reason
SAC,1,2026,824,1867347745,10,0.0013338247537612916,0.05189346373081208,7,0,48,0.0,-2.371342420578003,11,2,0,2,time_limit
SAC,1,2026,825,267360880,1,0.0015094975233078004,0.052433466911315924,8,33,33,0.26445483971427847,65.8677749633789,12,45,0,12,running
SAC,1,2026,825,267360880,2,0.001393018126487732,0.0518182247877121,7,7,40,0.4671872789468866,13.766406059265137,12,15,0,8,running
SAC,1,2026,825,267360880,3,0.0015869895219802858,0.05403062701225281,8,0,40,0.0,0.0,10,9,0,9,running
SAC,1,2026,825,267360880,4,0.0014557192325592042,0.05229914784431458,7,0,40,0.0,0.0,12,9,0,9,running
SAC,1,2026,825,267360880,5,0.0015465954542160034,0.052602022886276245,7,0,40,0.0,0.0,12,9,0,9,running
SAC,1,2026,825,267360880,6,0.0016446510553359986,0.053059777617454534,8,0,40,0.0,0.0,12,9,0,9,running
SAC,1,2026,825,267360880,7,0.0014288852214813233,0.05201837420463562,5,6,46,0.4686907853890869,11.765654563903809,12,9,0,3,running
SAC,1,2026,825,267360880,8,0.0034002939462661743,0.05725897252559662,9,1,47,0.7213407108738532,1.6393296718597412,12,3,0,2,running
SAC,1,2026,825,267360880,9,0.005003703594207764,0.06070078611373902,8,0,47,0.0,0.0,12,2,0,2,running
SAC,1,2026,825,267360880,10,0.001331839919090271,0.05146427750587464,5,0,47,0.0,-4.877562046051025,12,3,0,3,time_limit
SAC,1,2026,826,1946763166,1,0.0015031377077102661,0.052365157008171084,8,39,39,0.28370831681011477,77.85814666748047,3,43,0,4,running
SAC,1,2026,826,1946763166,2,0.0014665344953536988,0.05217596292495728,7,5,44,0.37331679309435045,9.81334114074707,1,8,0,3,running
SAC,1,2026,826,1946763166,3,0.0016406605243682862,0.05439819991588593,8,0,44,0.0,0.0,1,4,0,4,running
SAC,1,2026,826,1946763166,4,0.0021962801218032837,0.05398801863193512,7,0,44,0.0,0.0,1,4,0,4,running
SAC,1,2026,826,1946763166,5,0.0032179991006851196,0.055942997336387634,7,0,44,0.0,0.0,1,4,0,4,running
SAC,1,2026,826,1946763166,6,0.002209631562232971,0.054778456687927246,8,0,44,0.0,0.0,1,4,0,4,running
SAC,1,2026,826,1946763166,7,0.0016484657526016236,0.052986702322959905,6,0,44,0.0,0.0,4,5,0,5,running
SAC,1,2026,826,1946763166,8,0.0015790621042251589,0.05252218246459961,6,0,44,0.0,0.0,4,5,0,5,running
SAC,1,2026,826,1946763166,9,0.0012532482147216797,0.05141519904136658,5,2,46,0.6236284522107332,3.688185691833496,4,5,0,3,running
SAC,1,2026,826,1946763166,10,0.0012092331647872924,0.05126900672912598,7,0,46,0.0,-8.380443572998047,4,4,0,4,time_limit
SAC,1,2026,827,808199744,1,0.001493854284286499,0.05230251550674439,8,40,40,0.323616148232635,79.83818817138672,12,44,0,4,running
SAC,1,2026,827,808199744,2,0.0014926651716232302,0.05228464901447297,7,4,44,0.3415247416460999,7.829237461090088,10,9,0,5,running
SAC,1,2026,827,808199744,3,0.0016446987390518189,0.054345571994781496,8,0,44,0.0,0.0,10,5,0,5,running
SAC,1,2026,827,808199744,4,0.0029537895917892457,0.05524385273456574,7,0,44,0.0,0.0,10,5,0,5,running
SAC,1,2026,827,808199744,5,0.004761008381843567,0.057982546091079716,7,0,44,0.0,0.0,10,4,0,4,running
SAC,1,2026,827,808199744,6,0.0023718754053115845,0.055205518007278444,8,0,44,0.0,0.0,10,5,0,5,running
SAC,1,2026,827,808199744,7,0.001626647472381592,0.05296232998371125,6,1,45,0.3790535339821691,1.8104732036590576,10,6,0,5,running
SAC,1,2026,827,808199744,8,0.01596383547782898,0.07243458330631257,8,0,45,0.0,0.0,10,0,0,0,running
SAC,1,2026,827,808199744,9,0.0012763509750366212,0.05143703222274781,4,2,47,0.3538517460199655,3.8230741024017334,10,5,0,3,running
SAC,1,2026,827,808199744,10,0.0014442572593688966,0.05255956053733826,8,0,47,0.0,-4.861989974975586,10,3,0,3,time_limit
SAC,1,2026,828,1480289051,1,0.0015065560340881347,0.052398353815078735,8,42,42,0.3008085183471566,83.84959411621094,7,45,0,3,running
SAC,1,2026,828,1480289051,2,0.0015106896162033082,0.05239705741405487,7,6,48,0.48937042890806287,11.755314826965332,9,7,0,1,running
SAC,1,2026,828,1480289051,3,0.004340226411819458,0.06116083562374115,8,0,48,0.0,0.0,9,1,0,1,running
SAC,1,2026,828,1480289051,4,0.05604522919654847,0.09389919340610504,8,0,48,0.0,0.0,9,0,0,0,running
SAC,1,2026,828,1480289051,5,0.05120920038223267,0.08781364560127258,8,0,48,0.0,0.0,9,0,0,0,running
SAC,1,2026,828,1480289051,6,0.05158714747428894,0.10143687129020691,9,0,48,0.0,0.0,9,0,1,0,running
SAC,1,2026,828,1480289051,7,0.037834439635276794,0.09543856382369996,8,0,48,0.0,0.0,9,0,0,0,running
SAC,1,2026,828,1480289051,8,0.021839527249336244,0.0821760654449463,8,0,48,0.0,0.0,9,0,0,0,running
SAC,1,2026,828,1480289051,9,0.0023251453638076782,0.05562651753425599,7,0,48,0.0,0.0,1,2,0,2,running
SAC,1,2026,828,1480289051,10,0.0012964794635772704,0.051748886704444885,7,0,48,0.0,-2.373420238494873,1,2,0,2,time_limit
SAC,1,2026,829,944870613,1,0.0015107164382934571,0.05248890221118927,8,41,41,0.3211656446503906,81.83941650390625,15,47,0,6,running
SAC,1,2026,829,944870613,2,0.0014560172557830811,0.05215244293212891,7,4,45,0.4068018404671706,7.7965989112854,15,8,0,4,running
SAC,1,2026,829,944870613,3,0.001717073678970337,0.05468212962150574,7,0,45,0.0,0.0,0,4,0,4,running
SAC,1,2026,829,944870613,4,0.002422417163848877,0.054403948783874514,8,0,45,0.0,0.0,0,4,0,4,running
SAC,1,2026,829,944870613,5,0.00739781653881073,0.0602131187915802,7,0,45,0.0,0.0,2,1,0,1,running
SAC,1,2026,829,944870613,6,0.003302214503288269,0.05685831904411316,8,0,45,0.0,0.0,0,3,0,3,running
SAC,1,2026,829,944870613,7,0.002353833079338074,0.05553650557994843,7,0,45,0.0,0.0,0,4,0,4,running
SAC,1,2026,829,944870613,8,0.0017016271352767944,0.0532453328371048,6,0,45,0.0,0.0,0,4,0,4,running
SAC,1,2026,829,944870613,9,0.0012758502960205078,0.051597535610198975,6,1,46,0.9663928965729669,1.516803503036499,0,4,0,3,running
SAC,1,2026,829,944870613,10,0.0012391189336776734,0.05161140263080597,9,0,46,0.0,-8.375411987304688,0,3,0,3,time_limit
SAC,1,2026,830,846724178,1,0.001508856773376465,0.05242577493190766,8,42,42,0.2904828295726243,83.8547592163086,7,47,0,5,running
SAC,1,2026,830,846724178,2,0.0015067676305770875,0.052383947372436526,7,7,49,0.5549914452954872,13.722504615783691,7,7,1,0,running
SAC,1,2026,830,846724178,3,0.007675446033477784,0.06639242172241211,8,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,4,0.06395467615127563,0.09812760949134827,9,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,5,0.05633100366592408,0.09127541482448578,8,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,6,0.05763717985153199,0.10486187338829041,9,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,7,0.048354152798652655,0.10326429009437561,9,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,8,0.043432999610900885,0.09993351101875306,8,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,9,0.011126149654388427,0.07176446616649629,8,0,49,0.0,0.0,4,0,0,0,running
SAC,1,2026,830,846724178,10,0.00155980384349823,0.053402289748191833,7,0,49,0.0,-0.850655198097229,4,1,0,1,time_limit
SAC,1,2026,831,806969836,1,0.001499558448791504,0.052338212728500366,8,40,40,0.3205890461728309,79.83970642089844,4,43,0,3,running
SAC,1,2026,831,806969836,2,0.0014880905151367187,0.052270075678825384,7,4,44,0.5529360674243224,7.723532199859619,10,7,0,3,running
SAC,1,2026,831,806969836,3,0.0016347298622131348,0.05437174737453461,8,0,44,0.0,0.0,15,4,0,4,running
SAC,1,2026,831,806969836,4,0.0024751732349395754,0.05445138812065125,7,0,44,0.0,0.0,15,4,0,4,running
SAC,1,2026,831,806969836,5,0.003984893321990967,0.05702548623085022,7,0,44,0.0,0.0,15,4,0,4,running
SAC,1,2026,831,806969836,6,0.0022829631567001345,0.054967600107192996,8,0,44,0.0,0.0,15,4,0,4,running
SAC,1,2026,831,806969836,7,0.001647476315498352,0.05301553308963776,6,3,47,0.5201754667779676,5.739912033081055,15,4,0,1,running
SAC,1,2026,831,806969836,8,0.04943089878559113,0.09827885925769807,9,0,47,0.0,0.0,5,0,0,0,running
SAC,1,2026,831,806969836,9,0.0014903048276901246,0.052554419636726385,7,0,47,0.0,0.0,5,3,0,3,running
SAC,1,2026,831,806969836,10,0.0013129035234451295,0.05147306919097901,7,0,47,0.0,-4.877432823181152,5,3,0,3,time_limit
SAC,1,2026,832,55078439,1,0.0015115300416946413,0.05246183872222901,8,41,41,0.29378748025143625,81.85310363769531,15,47,0,6,running
SAC,1,2026,832,55078439,2,0.001483936071395874,0.05228098034858704,7,6,47,0.684154812645716,11.657922744750977,15,7,0,1,running
SAC,1,2026,832,55078439,3,0.002621326804161072,0.057331389188766485,7,0,47,0.0,0.0,11,3,0,3,running
SAC,1,2026,832,55078439,4,0.02642524039745331,0.07521246075630189,8,0,47,0.0,0.0,5,0,0,0,running
SAC,1,2026,832,55078439,5,0.03434782719612122,0.07798364758491516,8,0,47,0.0,0.0,5,0,0,0,running
SAC,1,2026,832,55078439,6,0.03278706169128418,0.08729527294635772,9,0,47,0.0,0.0,5,0,0,0,running
SAC,1,2026,832,55078439,7,0.020919356703758243,0.08352509140968323,8,0,47,0.0,0.0,1,1,0,1,running
SAC,1,2026,832,55078439,8,0.004569698333740235,0.06137485504150391,8,0,47,0.0,0.0,11,3,0,3,running
SAC,1,2026,832,55078439,9,0.001390380620956421,0.052175027132034306,6,1,48,0.5582519894868074,1.7208739519119263,11,3,0,2,running
SAC,1,2026,832,55078439,10,0.003926862239837647,0.061396855115890506,10,0,48,0.0,-2.265281915664673,11,2,0,2,time_limit
SAC,1,2026,833,1955204201,1,0.0015083858966827395,0.05242016315460205,8,40,40,0.3125376078653385,79.84373474121094,12,45,0,5,running
SAC,1,2026,833,1955204201,2,0.0014716098308563232,0.052213397622108464,7,5,45,0.4520913771387104,9.773954391479492,5,9,0,4,running
SAC,1,2026,833,1955204201,3,0.0016991714239120484,0.054725158214569095,8,0,45,0.0,0.0,13,4,0,4,running
SAC,1,2026,833,1955204201,4,0.0027196744680404667,0.05501272082328797,7,0,45,0.0,0.0,13,4,0,4,running
SAC,1,2026,833,1955204201,5,0.00874006247520447,0.06155300736427308,7,0,45,0.0,0.0,13,3,0,3,running
SAC,1,2026,833,1955204201,6,0.003967765927314759,0.058415967226028445,8,0,45,0.0,0.0,13,4,0,4,running
SAC,1,2026,833,1955204201,7,0.0024640629291534425,0.05564097166061402,7,0,45,0.0,0.0,13,4,0,4,running
SAC,1,2026,833,1955204201,8,0.0016911516189575195,0.053027892112731935,6,2,47,0.31785675687023823,3.841071605682373,13,4,0,2,running
SAC,1,2026,833,1955204201,9,0.0169239798784256,0.07734824419021608,9,0,47,0.0,0.0,2,0,0,0,running
SAC,1,2026,833,1955204201,10,0.001204235315322876,0.05104683041572571,5,2,49,0.47148149770718195,2.8804969787597656,2,3,0,1,time_limit
SAC,1,2026,834,1634478091,1,0.0014950940608978273,0.052310267090797426,8,36,36,0.319109301417667,71.84044647216797,11,41,0,5,running
SAC,1,2026,834,1634478091,2,0.0014305154085159301,0.05199351012706757,7,8,44,0.4597794332065811,15.770110130310059,4,9,0,1,running
SAC,1,2026,834,1634478091,3,0.0016905376911163332,0.054362121224403384,8,0,44,0.0,0.0,11,5,0,5,running
SAC,1,2026,834,1634478091,4,0.0026750752925872806,0.05489362478256226,7,0,44,0.0,0.0,11,5,0,5,running
SAC,1,2026,834,1634478091,5,0.0032574126720428466,0.05598989129066467,7,0,44,0.0,0.0,11,5,0,5,running
SAC,1,2026,834,1634478091,6,0.002388844847679138,0.055188947916030885,8,0,44,0.0,0.0,11,5,0,5,running
SAC,1,2026,834,1634478091,7,0.001666731595993042,0.05305785834789276,6,2,46,0.6809194988217655,3.6595401763916016,11,5,0,3,running
SAC,1,2026,834,1634478091,8,0.034858975768089294,0.08767027258872986,9,0,46,0.0,0.0,4,0,0,0,running
SAC,1,2026,834,1634478091,9,0.00129943585395813,0.051579985022544864,5,2,48,0.29149357249047325,3.8542532920837402,3,4,0,2,running
SAC,1,2026,834,1634478091,10,0.0034789333343505863,0.059820935130119324,8,0,48,0.0,-2.2794432640075684,11,2,0,2,time_limit
SAC,1,2026,835,1982615510,1,0.0015107223987579346,0.052450200915336614,8,42,42,0.2565032874485961,83.87174987792969,9,43,0,1,running
SAC,1,2026,835,1982615510,2,0.0014965037107467652,0.05233682096004486,7,5,47,0.5051642576741997,9.747417449951172,9,7,0,2,running
SAC,1,2026,835,1982615510,3,0.002916441321372986,0.05805981457233429,7,0,47,0.0,0.0,1,2,0,2,running
SAC,1,2026,835,1982615510,4,0.03099173998832703,0.07809325754642488,8,0,47,0.0,0.0,2,0,0,0,running
SAC,1,2026,835,1982615510,5,0.03516733145713807,0.07851752340793611,8,0,47,0.0,0.0,2,0,0,0,running
SAC,1,2026,835,1982615510,6,0.03381081914901734,0.08885388672351838,9,0,47,0.0,0.0,2,0,0,0,running
SAC,1,2026,835,1982615510,7,0.019398055434226992,0.08182673156261444,8,0,47,0.0,0.0,2,0,0,0,running
SAC,1,2026,835,1982615510,8,0.00480246639251709,0.06164922118186951,8,0,47,0.0,0.0,2,1,0,1,running
SAC,1,2026,835,1982615510,9,0.0013918319940567016,0.05216322243213654,6,1,48,0.7606652072371669,1.619667410850525,1,2,0,1,running
SAC,1,2026,835,1982615510,10,0.004093820810317993,0.061708626151084904,10,1,49,0.38873234353753294,1.0430256128311157,2,1,0,0,time_limit
SAC,1,2026,836,1208641529,1,0.0015063682794570923,0.05249712467193604,8,40,40,0.27756819565701296,79.86121368408203,7,46,0,6,running
SAC,1,2026,836,1208641529,2,0.0014568189382553102,0.05214432775974274,7,9,49,0.4598531680524165,17.77007293701172,13,9,0,0,running
SAC,1,2026,836,1208641529,3,0.006081295967102051,0.06367806792259217,7,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,4,0.05524147248268128,0.09317413568496705,9,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,5,0.05314093327522278,0.08792162537574769,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,6,0.05840863680839539,0.1049236536026001,9,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,7,0.05066852962970734,0.1068637788295746,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,8,0.04176581597328186,0.1016386091709137,9,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,9,0.007048968434333802,0.06833494901657106,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,836,1208641529,10,0.0014541754722595215,0.0529186636209488,7,0,49,0.0,-0.8570937514305115,11,1,0,1,time_limit
SAC,1,2026,837,2063513580,1,0.0015110323429107667,0.05245466232299805,8,42,42,0.29883662120336785,83.85057830810547,10,45,0,3,running
SAC,1,2026,837,2063513580,2,0.0014923254251480102,0.05231685936450958,7,8,50,0.3970644231483343,15.436111450195312,6,8,0,0,complete
SAC,1,2026,838,176719111,1,0.0015100131034851074,0.05243984460830689,8,42,42,0.3193428993432693,83.84033203125,2,47,0,5,running
SAC,1,2026,838,176719111,2,0.001505700707435608,0.05238077938556671,7,6,48,0.5010779179751738,11.74946117401123,11,7,0,1,running
SAC,1,2026,838,176719111,3,0.0046378085613250734,0.06164005398750305,7,0,48,0.0,0.0,3,1,0,1,running
SAC,1,2026,838,176719111,4,0.05002904927730561,0.08995050489902497,9,0,48,0.0,0.0,14,0,0,0,running
SAC,1,2026,838,176719111,5,0.046234319567680364,0.08441253006458282,8,0,48,0.0,0.0,14,0,0,0,running
SAC,1,2026,838,176719111,6,0.0495614538192749,0.09997598230838776,9,0,48,0.0,0.0,14,0,0,0,running
SAC,1,2026,838,176719111,7,0.03810200190544129,0.09735863506793976,8,0,48,0.0,0.0,14,0,0,0,running
SAC,1,2026,838,176719111,8,0.022268743276596073,0.08370869159698487,8,0,48,0.0,0.0,14,0,0,0,running
SAC,1,2026,838,176719111,9,0.0021232614517211913,0.05515234768390656,7,0,48,0.0,0.0,14,2,0,2,running
SAC,1,2026,838,176719111,10,0.0013171801567077638,0.05181674957275391,7,1,49,0.9805087060542375,0.637302815914154,14,2,0,1,time_limit
SAC,1,2026,839,768804060,1,0.0015086392164230349,0.052423179149627686,8,36,36,0.296865658623103,71.85157012939453,6,44,0,8,running
SAC,1,2026,839,768804060,2,0.0014174679517745972,0.05194766521453858,7,10,46,0.3984892674691231,19.80075454711914,9,12,0,2,running
SAC,1,2026,839,768804060,3,0.0017528394460678103,0.054847833514213566,8,0,46,0.0,0.0,9,4,0,4,running
SAC,1,2026,839,768804060,4,0.004121113777160645,0.05739842057228089,7,0,46,0.0,0.0,9,3,0,3,running
SAC,1,2026,839,768804060,5,0.020398534297943118,0.06985389292240143,7,0,46,0.0,0.0,9,0,0,0,running
SAC,1,2026,839,768804060,6,0.015755910634994506,0.07158523797988892,8,0,46,0.0,0.0,4,1,0,1,running
SAC,1,2026,839,768804060,7,0.01107126271724701,0.0713328391313553,8,0,46,0.0,0.0,4,2,0,2,running
SAC,1,2026,839,768804060,8,0.0018506596088409424,0.05397957265377045,7,0,46,0.0,0.0,9,4,0,4,running
SAC,1,2026,839,768804060,9,0.001294092297554016,0.051611688733100895,6,4,50,0.6385275484586607,7.305327892303467,9,4,0,0,complete
SAC,1,2026,840,1225648775,1,0.0015079030990600587,0.05249448120594025,8,42,42,0.27826640214448617,83.86087036132812,13,45,0,3,running
SAC,1,2026,840,1225648775,2,0.0014318535327911377,0.05206741392612457,7,4,46,0.41797341760492834,7.791013240814209,13,5,0,1,running
SAC,1,2026,840,1225648775,3,0.002091766357421875,0.05576920509338379,7,0,46,0.0,0.0,5,3,0,3,running
SAC,1,2026,840,1225648775,4,0.009094143867492677,0.062404763698577885,8,0,46,0.0,0.0,12,1,0,1,running
SAC,1,2026,840,1225648775,5,0.020216451048851017,0.06934369504451753,7,0,46,0.0,0.0,12,1,0,1,running
SAC,1,2026,840,1225648775,6,0.011474663972854616,0.06794344782829286,8,0,46,0.0,0.0,12,1,0,1,running
SAC,1,2026,840,1225648775,7,0.0062277475595474245,0.06485844552516938,8,0,46,0.0,0.0,12,2,0,2,running
SAC,1,2026,840,1225648775,8,0.001704154372215271,0.05367033481597901,7,0,46,0.0,0.0,5,3,0,3,running
SAC,1,2026,840,1225648775,9,0.0013207772970199585,0.05181187987327576,6,1,47,0.7465117076842636,1.6267441511154175,12,3,0,2,running
SAC,1,2026,840,1225648775,10,0.0014196256399154664,0.052904948592185974,9,2,49,0.5001930071185992,2.892624616622925,13,2,0,0,time_limit
SAC,1,2026,841,1030907502,1,0.0015093544721603395,0.052431735396385196,8,39,39,0.2576460749925431,77.87117767333984,1,45,0,6,running
SAC,1,2026,841,1030907502,2,0.0014545629024505615,0.05213212668895722,7,6,45,0.35714317667870144,11.821428298950195,4,8,0,2,running
SAC,1,2026,841,1030907502,3,0.0016854116916656496,0.05465326011180878,8,0,45,0.0,0.0,12,4,0,4,running
SAC,1,2026,841,1030907502,4,0.0024166712760925295,0.05449531376361847,7,0,45,0.0,0.0,12,4,0,4,running
SAC,1,2026,841,1030907502,5,0.0077670345306396485,0.06072656214237213,7,0,45,0.0,0.0,3,1,0,1,running
SAC,1,2026,841,1030907502,6,0.003836257219314575,0.058100911974906924,8,0,45,0.0,0.0,4,3,0,3,running
SAC,1,2026,841,1030907502,7,0.0024836668968200686,0.0556797981262207,7,0,45,0.0,0.0,12,4,0,4,running
SAC,1,2026,841,1030907502,8,0.001701528787612915,0.053081643581390385,6,1,46,0.31377696743542666,1.843111515045166,12,4,0,3,running
SAC,1,2026,841,1030907502,9,0.004609001636505127,0.06064783334732056,9,1,47,0.37052517554887043,1.8147374391555786,4,3,0,2,running
SAC,1,2026,841,1030907502,10,0.0015124181509017945,0.05293964147567749,8,0,47,0.0,-4.856810569763184,4,3,0,3,time_limit
SAC,1,2026,842,13219198,1,0.001509244203567505,0.05243041515350342,8,37,37,0.27513238233874243,73.86243438720703,2,44,0,7,running
SAC,1,2026,842,13219198,2,0.0014281282424926758,0.051999959349632266,7,8,45,0.48153984727563914,15.75922966003418,2,11,0,3,running
SAC,1,2026,842,13219198,3,0.0016759524345397949,0.05456904470920563,8,0,45,0.0,0.0,4,4,0,4,running
SAC,1,2026,842,13219198,4,0.0023519406318664553,0.05442478954792023,7,0,45,0.0,0.0,4,4,0,4,running
SAC,1,2026,842,13219198,5,0.006693605542182923,0.059847173094749455,7,0,45,0.0,0.0,4,3,0,3,running
SAC,1,2026,842,13219198,6,0.0038482854366302492,0.05808394551277161,8,0,45,0.0,0.0,4,4,0,4,running
SAC,1,2026,842,13219198,7,0.0025365153551101683,0.05577097833156586,7,0,45,0.0,0.0,4,4,0,4,running
SAC,1,2026,842,13219198,8,0.0017112592458724976,0.053113290667533876,6,2,47,0.5094377073353324,3.745281219482422,4,4,0,2,running
SAC,1,2026,842,13219198,9,0.016887689590454103,0.07747483849525452,9,0,47,0.0,0.0,4,1,0,1,running
SAC,1,2026,842,13219198,10,0.0012035290002822877,0.051048618555068974,5,1,48,0.6654723719378629,-0.7164718508720398,4,2,0,1,time_limit
SAC,1,2026,843,219427868,1,0.0015004346370697023,0.05234383344650269,8,39,39,0.30684974372920804,77.84657287597656,4,44,0,5,running
SAC,1,2026,843,219427868,2,0.0014713922739028932,0.05219340920448304,7,8,47,0.5336255876691289,15.733187675476074,9,9,0,1,running
SAC,1,2026,843,219427868,3,0.002073312759399414,0.05586628317832947,8,0,47,0.0,0.0,9,3,0,3,running
SAC,1,2026,843,219427868,4,0.03880654668807984,0.0831414818763733,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,843,219427868,5,0.04923324978351593,0.08626776039600373,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,843,219427868,6,0.04051064646244049,0.09339491426944733,9,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,843,219427868,7,0.019190479278564456,0.07956867814064027,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,843,219427868,8,0.00469870662689209,0.06044645607471466,7,0,47,0.0,0.0,9,3,0,3,running
SAC,1,2026,843,219427868,9,0.0013955811262130738,0.052058553695678716,6,2,49,0.3284719361879194,3.835763931274414,9,3,0,1,running
SAC,1,2026,843,219427868,10,0.020007825851440432,0.0828203558921814,10,0,49,0.0,-0.645789384841919,5,0,0,0,time_limit
SAC,1,2026,844,969323884,1,0.0015098342895507812,0.05243748426437378,8,40,40,0.32353202719963975,79.8382339477539,7,46,0,6,running
SAC,1,2026,844,969323884,2,0.0014701584577560425,0.05220860540866852,7,10,50,0.4161499909108167,19.425052642822266,7,10,1,0,complete
SAC,1,2026,845,1775877715,1,0.0015100697278976442,0.05244073271751404,8,39,39,0.2771693378494285,77.86141204833984,11,44,0,5,running
SAC,1,2026,845,1775877715,2,0.001454080104827881,0.05213061273097992,7,4,43,0.5190885248861021,7.740455627441406,15,7,0,3,running
SAC,1,2026,845,1775877715,3,0.001573769211769104,0.05425105690956116,8,0,43,0.0,0.0,0,3,0,3,running
SAC,1,2026,845,1775877715,4,0.0016422638893127442,0.05278253853321076,7,0,43,0.0,0.0,12,4,0,4,running
SAC,1,2026,845,1775877715,5,0.002069602370262146,0.05376758575439453,7,0,43,0.0,0.0,12,4,0,4,running
SAC,1,2026,845,1775877715,6,0.0018517175912857056,0.0537142962217331,8,0,43,0.0,0.0,12,4,0,4,running
SAC,1,2026,845,1775877715,7,0.0014921793937683107,0.052386674284935,6,2,45,0.545932550196472,3.7270336151123047,12,4,0,2,running
SAC,1,2026,845,1775877715,8,0.006710020661354065,0.06234986484050751,8,0,45,0.0,0.0,4,1,0,1,running
SAC,1,2026,845,1775877715,9,0.00128839111328125,0.051497653126716614,5,1,46,0.3094685105201994,1.8452657461166382,10,4,0,3,running
SAC,1,2026,845,1775877715,10,0.0013458321094512939,0.05191288590431214,8,0,46,0.0,-8.371065139770508,10,3,0,3,time_limit
SAC,1,2026,846,1316958694,1,0.0014845470190048217,0.05224786102771759,8,36,36,0.3338036387516666,71.83309936523438,3,41,0,5,running
SAC,1,2026,846,1316958694,2,0.0014330873489379883,0.051993450522422796,7,6,42,0.48081146049465123,11.759593963623047,12,11,0,5,running
SAC,1,2026,846,1316958694,3,0.0016577074527740479,0.05407415628433228,9,1,43,0.11650371783267739,1.9417481422424316,10,6,0,5,running
SAC,1,2026,846,1316958694,4,0.005987818002700806,0.05827531516551972,7,0,43,0.0,0.0,6,3,0,3,running
SAC,1,2026,846,1316958694,5,0.005003366827964783,0.05687409043312073,8,0,43,0.0,0.0,6,4,0,4,running
SAC,1,2026,846,1316958694,6,0.0017602274417877197,0.053333649039268495,7,0,43,0.0,0.0,10,5,0,5,running
SAC,1,2026,846,1316958694,7,0.0019129315614700318,0.05362563729286194,7,0,43,0.0,0.0,10,5,0,5,running
SAC,1,2026,846,1316958694,8,0.0014053652286529542,0.05193772912025452,4,2,45,0.5185992779464752,3.7407002449035645,6,5,0,3,running
SAC,1,2026,846,1316958694,9,0.0014318207502365113,0.05241144895553589,6,4,49,0.5072058416399612,7.746397018432617,12,4,0,0,running
SAC,1,2026,846,1316958694,10,0.0027872601747512818,0.05704617500305176,8,0,49,0.0,-0.8072889447212219,3,1,0,1,time_limit
SAC,1,2026,847,615096594,1,0.0014953116178512574,0.05231162905693054,8,43,43,0.32364635333181413,85.83818054199219,8,43,1,0,running
SAC,1,2026,847,615096594,2,0.0015480349063873291,0.05254833400249481,7,6,49,0.6893071984263083,11.655346870422363,14,6,0,0,running
SAC,1,2026,847,615096594,3,0.007496840715408326,0.0661884903907776,8,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,4,0.07658236122131348,0.10661965012550355,8,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,5,0.0681677052974701,0.0988061934709549,8,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,6,0.06583523845672608,0.11094228029251099,9,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,7,0.05093544220924378,0.1019018292427063,9,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,8,0.042242694854736335,0.09639275670051575,8,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,9,0.01139625406265259,0.07124668657779694,8,0,49,0.0,0.0,2,0,0,0,running
SAC,1,2026,847,615096594,10,0.0015997389554977418,0.05353167653083801,7,0,49,0.0,-0.848962128162384,2,1,0,1,time_limit
SAC,1,2026,848,1723696271,1,0.0015028098821640015,0.05236189067363739,8,40,40,0.35651134961210257,79.82174682617188,12,47,0,7,running
SAC,1,2026,848,1723696271,2,0.0014828691482543946,0.05225086212158203,7,5,45,0.5924142048196858,9.703792572021484,14,10,0,5,running
SAC,1,2026,848,1723696271,3,0.0017038354873657228,0.054682943224906924,8,0,45,0.0,0.0,11,5,0,5,running
